NBR_amp,NBR_mean,NBR_pha,NDMI_amp,NDMI_mean,NDMI_pha,NDVI_amp,NDVI_mean,NDVI_pha,RATIO_mean,RATIO_std,RATIO_wetdry,RVI_mean,VH_amp,VH_mean,VH_pha,VH_wetdry,VV_mean,VV_wetdry,aspect_cos,cls,dewdep,dewp_mean,elev,precip_dry,precip_mm,precip_wet,reNDVI_amp,reNDVI_mean,reNDVI_pha,slope,soilm_dry,soilm_mean,soilm_wet,soilm_wetdry,temp_mean,lon,lat,blk
0.1090722978115081,0.5559699535369873,-2.113288164138794,0.1120436117053031,0.2374952137470245,-1.8888583183288572,0.0492363981902599,0.8301754593849182,-2.772557258605957,-6.448315143585205,2.326491355895996,-0.1144101172685623,4.32735538482666,0.3649778664112091,-6.29700231552124,0.6572131514549255,-0.2930637300014496,0.1513125300407409,-0.1786536127328872,0.9818082451820374,1,3.2454774379730225,11.974542617797852,1807.0,94.85676574707033,179.14059448242188,263.4244079589844,0.1019074767827987,0.5290641784667969,-2.430993795394897,45.92363357543945,0.3477639257907867,0.3578404188156128,0.3679169118404388,0.0201529972255229,15.220020294189451,121.23425,24.08396,1212_267
0.109477587044239,0.5149481892585754,2.8629181385040283,0.1040650233626365,0.2459700405597686,2.7956995964050293,0.0808750167489051,0.7565402984619141,-3.0768110752105717,-6.231130123138428,2.4483795166015625,-0.1555667519569397,2.5848121643066406,0.6957392692565918,-14.050596237182615,-1.939336895942688,1.121962308883667,-7.819466590881348,1.277529001235962,-0.4480736255645752,1,3.461901903152466,19.9937801361084,41.0,42.2109375,182.3033599853516,322.3957824707031,0.0876201689243316,0.5084279179573059,2.955810785293579,1.0063010454177856,0.2555655241012573,0.3124996125698089,0.3694337010383606,0.1138681843876838,23.4556827545166,120.46252,22.84041,1204_253
0.1757577508687973,0.4847891330718994,-2.8766210079193115,0.1398602724075317,0.1918916255235672,-2.890256643295288,0.1353315412998199,0.7557203769683838,-2.825714349746704,-6.431606769561768,2.971974372863769,-0.7130769491195679,2.4491872787475586,0.6586241722106934,-17.589752197265625,-0.4828143715858459,-0.1133699268102645,-11.1581449508667,0.5997070074081421,-0.9130696654319764,1,3.1118202209472656,17.810518264770508,336.0,59.76025390625,200.3168487548828,340.8734436035156,0.115102544426918,0.4962427318096161,-2.9087603092193604,19.99203109741211,0.2879869341850281,0.3288847506046295,0.3697825670242309,0.0817956402897834,20.922338485717773,120.71536,22.68956,1207_252
0.0633893013000488,0.3146065175533294,-2.8165524005889893,0.0475570671260356,0.1169732585549354,-2.8016610145568848,0.0775395035743713,0.6011799573898315,3.0938475131988525,-8.864374160766602,2.545896053314209,0.573047935962677,2.914714813232422,0.6904206871986389,-14.245540618896484,-2.060369968414306,0.84869784116745,-5.381166934967041,0.2756498754024505,0.7723115682601929,1,2.81221866607666,17.611072540283203,323.0,63.26001739501953,213.8228302001953,364.3856201171875,0.0412833429872989,0.3770792782306671,-3.1045947074890137,2.110121488571167,0.2991456985473633,0.3392252922058105,0.3793049156665802,0.0801592171192169,20.423290252685547,120.66353,23.0297,1206_255
0.1262824386358261,0.4680942893028259,-2.871427297592163,0.1062946990132331,0.1944154500961303,-2.8264191150665283,0.0902338698506355,0.7366344928741455,-2.943657159805298,-5.392848491668701,2.7306602001190186,-0.8668172955513,2.4275171756744385,0.104874849319458,-15.352299690246582,-1.9691309928894043,0.2294828444719314,-9.95945167541504,1.0963001251220703,-0.7167425155639648,1,3.1118202209472656,17.810518264770508,917.0,59.76025390625,200.3168487548828,340.8734436035156,0.0825669914484024,0.4939027428627014,-2.9152960777282715,34.92453384399414,0.2879869341850281,0.3288847506046295,0.3697825670242309,0.0817956402897834,20.922338485717773,120.73299,22.69777,1207_252
0.1008354425430297,0.41651251912117,3.140390157699585,0.0827623307704925,0.1721309572458267,3.1260101795196533,0.1068247109651565,0.6672517657279968,-2.9154040813446045,-6.268772125244141,2.564891815185547,-0.8848901987075806,2.526163101196289,0.774911105632782,-15.100990295410156,-0.4420499205589294,-0.2563627958297729,-8.832218170166016,0.6285274028778076,0.8094333410263062,1,3.035642385482788,18.2084903717041,124.0,58.4616813659668,209.1888885498047,359.91607666015625,0.0884602516889572,0.4373618364334106,-3.0930349826812744,5.46701192855835,0.2859133183956146,0.3364288210868835,0.3869443535804748,0.1010310426354408,21.24413299560547,120.46957,23.25929,1204_258
0.1099544018507003,0.3974549472332001,3.132630586624145,0.0866984575986862,0.1491502672433853,3.046255588531494,0.1094150692224502,0.5284435153007507,2.9687700271606445,-6.625463485717773,2.792306423187256,0.1804520189762115,2.6254231929779053,0.8568357825279236,-14.036348342895508,-2.6608004570007324,0.5809260010719299,-7.410885334014893,0.4004740118980407,0.9431185126304626,1,3.722911834716797,19.798412322998047,44.0,46.478851318359375,172.9737091064453,299.46856689453125,0.0982665196061134,0.372006356716156,2.9677462577819824,3.537858009338379,0.2464741617441177,0.3014064729213714,0.3563387989997864,0.109864629805088,23.52132225036621,120.36155,22.77854,1203_253
0.1543753743171692,0.3102697432041168,-2.6462559700012207,0.1225399896502494,0.0782665461301803,-2.705655574798584,0.150034561753273,0.5576093196868896,-2.4783034324646,-6.173813343048096,2.8056154251098637,-0.4340738654136657,2.5663766860961914,0.815658688545227,-14.152252197265623,-1.890402913093567,0.5878098011016846,-7.978438854217529,1.0218836069107056,-0.4627688229084015,1,3.475185871124268,19.071674346923828,116.0,57.33665466308594,184.8936004638672,312.4505310058594,0.091506727039814,0.3448045253753662,-2.5336310863494877,8.167522430419922,0.3225462734699249,0.3646931648254394,0.406840056180954,0.0842937901616096,22.546859741210938,120.44362,23.23743,1204_258
0.0950728431344032,0.2838706970214844,-2.7865774631500244,0.0702537521719932,0.0851855725049972,-2.68866229057312,0.0960155427455902,0.5345619916915894,-2.807762622833252,-6.4008402824401855,3.3598759174346924,0.6519100666046143,2.3391833305358887,1.0345908403396606,-22.15152359008789,-2.297521114349365,1.6407077312469482,-15.750683784484863,0.988797664642334,0.8036540746688843,1,3.4827606678009038,19.1938533782959,75.0,54.204925537109375,183.6466522216797,313.08837890625,0.076411172747612,0.3309327960014343,-2.7968690395355225,19.690608978271484,0.2747484147548675,0.3243363797664642,0.3739243447780609,0.0991759225726127,22.67661476135254,120.41452,23.1333,1204_257
0.1641479730606079,0.4734440147876739,-2.7778170108795166,0.1359573900699615,0.1725023686885833,-2.7515909671783447,0.1141159832477569,0.7627121806144714,-2.6598875522613525,-6.74420690536499,2.7376468181610107,-0.1678490936756134,2.609708070755005,0.3132844567298889,-14.652185440063477,-1.7179301977157593,0.6336526274681091,-7.9079790115356445,0.8015017509460449,-0.7541730403900146,1,2.81221866607666,17.611072540283203,570.0,63.26001739501953,213.8228302001953,364.3856201171875,0.0944633781909942,0.4910885691642761,-2.7074620723724365,20.646053314208984,0.2991456985473633,0.3392252922058105,0.3793049156665802,0.0801592171192169,20.423290252685547,120.71315,22.95525,1207_255
