system:index,NBR_amp,NBR_mean,NBR_pha,NDMI_amp,NDMI_mean,NDMI_pha,NDVI_amp,NDVI_mean,NDVI_pha,cls,elev,ptid,slope,.geo
649_0,0.04793862008918755,0.59837294,-2.5567214860194025,0.0583555502573232,0.27482033,-2.693640702084799,0.00894484904205342,0.77482283,-1.2636770641488293,3,63,649,21.011208,"{""type"":""MultiPoint"",""coordinates"":[]}"
650_0,0.07640246343964471,0.6127584,-2.6579818958254666,0.06206726432655972,0.30709776,-2.558112286923082,0.07721058920463551,0.7419858,-2.5907593173319055,3,284,650,12.240138,"{""type"":""MultiPoint"",""coordinates"":[]}"
651_0,0.05516402614799599,0.63720244,3.0449517626480436,0.0596930539642364,0.31959128,2.8568992503928614,0.04736752479669132,0.7934238,2.6139427779305504,3,283,651,15.416666,"{""type"":""MultiPoint"",""coordinates"":[]}"
652_0,0.06766927227174213,0.5805213,-2.5830984877241074,0.07553325737620253,0.2565387,-2.694026555158718,0.077645590944018,0.73811424,-2.981871281783502,3,419,652,13.549446,"{""type"":""MultiPoint"",""coordinates"":[]}"
653_0,0.10729621420691145,0.5822279,-2.8368350353384293,0.10312657603070098,0.2654722,-2.7571588329142487,0.09574314586317169,0.7773207,-2.9257964700287658,3,535,653,20.649742,"{""type"":""MultiPoint"",""coordinates"":[]}"
654_0,0.13133233339146053,0.5594049,-2.759474314884999,0.11726172439410523,0.24712312,-2.687028800307017,0.1009517854681865,0.7200645,-2.8449680110100206,3,341,654,14.037004,"{""type"":""MultiPoint"",""coordinates"":[]}"
655_0,0.05474618011838905,0.5237072,-2.0327552829190934,0.050547180626863246,0.23455618,-2.203553814816045,0.04490440995725396,0.7009944,-2.2229089624686624,3,30,655,10.035687,"{""type"":""MultiPoint"",""coordinates"":[]}"
656_0,0.08740519091595518,0.5843388,-2.795539118080764,0.07814437161729088,0.2768141,-2.6849422528369287,0.09029740481514516,0.7470627,-3.131423735180211,3,504,656,28.115473,"{""type"":""MultiPoint"",""coordinates"":[]}"
657_0,0.05425104179818902,0.6189217,-2.4653100320807915,0.04430837741599227,0.2952466,-2.5827015443549,0.03993464754854486,0.8061647,-2.8052232035324796,3,581,657,34.184464,"{""type"":""MultiPoint"",""coordinates"":[]}"
658_0,0.12792665301589554,0.38498664,-2.1807294155602572,0.10239498873071151,0.13383962,-2.0216812797846053,0.10451336392829523,0.57057536,-2.3752530472605926,3,425,658,10.177281,"{""type"":""MultiPoint"",""coordinates"":[]}"
659_0,0.06764412846276995,0.61146134,-2.7948431690406044,0.05961429391726728,0.3086749,-2.862751485760165,0.08633344300747038,0.70193034,-2.7235957734357252,3,61,659,6.7661963,"{""type"":""MultiPoint"",""coordinates"":[]}"
660_0,0.05787855111910358,0.64335567,-2.521267266982183,0.05215833839710377,0.32396185,-2.407668737654287,0.0810267657318585,0.79469466,-2.7128499666114783,3,328,660,17.527935,"{""type"":""MultiPoint"",""coordinates"":[]}"
661_0,0.10536058992957102,0.51191115,-2.0303301074191005,0.08035729261213514,0.22216216,-1.9867490854480556,0.10859529089084344,0.6741332,-2.282909187795774,3,116,661,7.098744,"{""type"":""MultiPoint"",""coordinates"":[]}"
