ptid,cls,NDRE_fstd1,NDRE_fstd2,NDRE_fstd4,NDVI_fstd2,NDVI_fstd4,glcm2_contrast,glcm2_ent,glcm2_idm,glcm2_var,glcm4_contrast,glcm4_ent,VH,VH_fstd2,L_HH,L_HV,L_HHHV,L_HV_fstd2
345,2,0.02965096396371986,0.09400408439318178,0.07927949286043691,0.09755932836738336,0.09976245235608741,146.140625,3.445176497162593,0.12387686741500055,90.55838867187231,71.80034722222224,4.62045603013711,-16.068207958853478,3.3755282136287588,-14.554770983727948,-18.11940821939956,3.5646372356716114,5.029592401101958
346,2,0.006402522264907578,0.012828423960036773,0.020948958983994317,0.007221355870171507,0.014853721514331569,3.6656250000000004,2.792846154613935,0.4776861547633606,2.603662109373545,10.234809027777777,3.840039430317636,-24.121718510227176,1.5473465454887385,-9.109650923776883,-15.399395040643384,6.289744116866501,2.547782433326136
347,2,0.022950293180043237,0.02711515979478601,0.04142894255520837,0.023898346509109773,0.03976707313567466,25.837500000000006,3.235066258055359,0.20082065539698393,11.569335937497272,26.13064236111111,4.372249753165761,-10.251319643233376,0.6516687520555045,-1.314195429261403,-6.339609058469378,5.025413629207975,1.3843648257142336
348,2,0.11199719206545285,0.1499826249766258,0.18727917122698046,0.24041474248760547,0.2875836410821436,157.190625,3.531819894732586,0.15235976234640408,235.31413085937265,103.55121527777777,4.674835257847416,-20.25483151607292,3.5413742051064574,-15.266454320783254,-14.893072796485825,-0.37338152429742877,1.9071952953204494
349,2,0.003758014773343128,0.015488316835315622,0.017553905692757846,0.005752624967977878,0.008768023692304588,4.271875,2.936465736032331,0.4729661321389262,2.8036230468696886,2.8381076388888884,3.4110187077879766,-20.098545922763318,1.46562806873254,-2.2770074050829407,-2.978312374155607,0.701304969072666,3.330579372534028
350,2,0.01997979344619304,0.018630272554437288,0.0491728285968745,0.019601480366311465,0.05135114036129432,14.915625,3.264202537286964,0.2689977174916837,8.542919921874272,21.836805555555557,4.2180802862576865,-15.337321054557194,1.8668453401046037,-5.398598318718655,-12.153452344520502,6.754854025801848,1.8362173956552765
351,2,0.007876686545011011,0.01755247244294709,0.02348904539578226,0.02367323161542857,0.02567457090075042,8.725,3.148295819547444,0.364235416411887,4.705839843750255,11.05208333333333,4.159502918716757,-9.435463710011227,0.7863075235524066,-3.6070231903854904,-9.769425197360349,6.162402006974858,1.1384569549037908
352,2,0.007823778754183176,0.011556949482081365,0.01263191062703947,0.015992387322556922,0.011909341931791955,2.096875,2.6146962551054624,0.5231066176470589,1.4991699218735448,3.4522569444444446,3.204181851483345,-17.63539815926415,1.3927056705536902,-5.495301070996703,-9.545116033868027,4.049814962871324,2.0132845183145602
353,2,0.01747500944682937,0.02267157505248277,0.040828528407250785,0.017356320128212425,0.051270172813852224,21.1625,2.868170539977,0.305940283993818,10.56554687500011,20.549913194444443,4.145410403123854,-10.048333806784129,1.9459090809926896,-9.442388369768196,-15.363264000033126,5.920875630264931,2.020609099895852
354,2,0.05113919188178961,0.03700391260316218,0.025813263696758168,0.033208983849343426,0.0273593912189955,23.906250000000004,3.3433281580385428,0.2747093274416639,12.338574218747453,12.961805555555552,3.862019834032842,-19.521850689056187,1.1490240282360171,-5.714526063912416,-10.87452293660023,5.159996872687813,2.6249071554146606
355,2,0.023806081308171988,0.025512094428582488,0.0385092876650455,0.016384519373532025,0.03697276791797484,11.434375,3.289706969047283,0.2543689693652929,5.4424511718798385,33.10373263888889,3.9600913267635596,-6.36619848843375,1.1679825865171127,-7.968259898353793,-12.332185839648972,4.363925941295179,1.823758814609548
356,2,0.00636730243482677,0.010847815382195765,0.05396868873967691,0.010655279008302682,0.06320384765909182,12.674999999999999,2.7558154177115703,0.45237679267768716,7.270585937500982,22.771267361111107,4.2041397469967325,-15.917911662803109,0.7517820668251369,-6.71105242955025,-7.5638424200178775,0.8527899904676275,1.7052960430721866
357,2,0.010385139717706358,0.022721820340673365,0.04340891207426669,0.032981617972386884,0.05005858158576681,10.58125,3.141839911709001,0.3023250726308474,8.495214843750546,22.639756944444443,4.393259141397291,-21.14341099252443,1.1014196450079619,-4.023919081343777,-9.771318992121593,5.7473999107778155,3.341616631790677
358,2,0.06825928846916295,0.08134819523614267,0.10870089658165336,0.12272039684815715,0.16849401824863178,63.240625,3.3173774857468525,0.12368699212818288,81.85983398437111,81.87543402777777,4.636377295951415,-13.562726783889557,2.4379592876094254,1.6852824875757904,-11.645360749038616,13.330643236614407,1.7131527444812769
359,2,0.01672030152686068,0.014117814221267915,0.022290488916043488,0.012021483928243318,0.02196032716385914,6.793749999999999,3.079469689002127,0.3718806561085972,4.028554687499309,9.802517361111109,3.9382744625599626,-18.840408378900456,0.7505722319621008,-2.652654328929401,-8.496473971617263,5.843819642687862,2.2552303335861086
360,2,0.02334104246301402,0.018969479051128085,0.02537557254047659,0.024014951906324637,0.019486252252837465,6.437500000000001,3.216060081112789,0.3558371040723981,3.320585937497526,14.296440972222221,4.080399720153568,-5.066588933701921,0.372821700371211,-2.5621625216178217,-3.8852831544466824,1.3231206328288607,2.4112824528371606
361,2,0.016834978388129647,0.04144216625181251,0.03631716908436749,0.04728119205990271,0.03389173215212894,30.275,3.23334641364748,0.2664830000134306,16.30537109375564,17.05642361111111,4.167400908030539,-7.742740620320188,1.0967833337469615,-1.6221889148413027,-9.018862909046646,7.396673994205344,1.2603899382394381
362,2,0.03517718728015584,0.028555669610964594,0.0260298710334178,0.02113703062516207,0.017738017928509556,18.756249999999998,3.2506327461821716,0.2152439238869696,8.521367187495343,9.609809027777779,4.017177716967752,-14.726784072597628,1.9684660181456604,-12.600816384958634,-15.964073862059536,3.363257477100902,3.1544275612456896
363,2,0.024867036107483243,0.0270061302696696,0.11629739603754156,0.03319516668210915,0.1823740068976592,30.3125,3.364989007431041,0.2637355985766487,14.975546874996326,132.69748263888889,4.703161752309077,-3.4280081332579795,0.6777067867902168,13.329466075304993,4.9417591240609795,8.387706951244013,2.42803391692941
364,2,0.014700887192406309,0.01968762808515781,0.0393121118741338,0.05587075195553113,0.07191569550666045,6.65625,3.0882610696970483,0.4021413568545922,3.446464843751528,11.475694444444443,4.129285830616949,-20.401658899306845,1.5237288392950987,-12.208442333093828,-13.291250378473976,1.0828080453801476,2.1344896513134217
365,2,0.021536728597218818,0.026471841873172437,0.02688757920660316,0.017077072565627547,0.01882945991044502,12.5125,3.0752222130822426,0.3513149993885288,7.899335937499927,7.533854166666667,3.8936513539670203,-11.60849104786957,1.6314515450994374,-10.805977952412007,-16.15549541278419,5.349517460372184,2.4107025566163727
366,2,0.010184970433646771,0.016416924728433927,0.03783696565648822,0.019202744228172832,0.05251196068562639,8.037500000000001,2.8807208090811285,0.37915458663055507,5.472578125000837,12.434027777777777,4.10138617974779,-18.759430047499315,2.8271280293082586,-2.650151070454484,-7.27065046519435,4.620499394739866,3.1663516042853166
367,2,0.04762376996638581,0.04515506013261937,0.03688471290854933,0.06056308439791839,0.05588490641755885,24.671875,3.3477026748963503,0.24729982753625365,18.98694335937762,11.81814236111111,4.154959349091278,-18.90370477786116,1.4772667775521537,-10.377214994863778,-18.164091374096017,7.78687637923224,2.2250631240613274
368,2,0.023721206336129074,0.026123090530226673,0.030716901417482935,0.02618065181776518,0.02932511715856672,9.5625,3.289218381536604,0.313047786474257,9.436484375001783,8.477430555555554,4.032110248150268,-14.341074113768187,1.5009379145096038,-5.344956887738405,-9.902998188772116,4.558041301033711,0.5588006901442913
369,2,0.03474591340672551,0.03278101312114977,0.029518627688569877,0.04650524834803082,0.04731760138521462,14.9875,3.2935082044357973,0.2677112799484669,9.785429687498436,13.692274305555554,4.147217190639993,-18.028615179430048,1.0888474215488846,-8.46219718516356,-11.713781800787942,3.251584615624381,2.3926149356689814
370,2,0.021456618033398486,0.02392342329342374,0.04000164106075836,0.017164653933494783,0.0528814026277992,9.840625000000001,3.3108792309291033,0.2926452473401003,8.594482421871362,29.908420138888893,4.3349768908009905,-13.214534601197306,1.072296342770094,-1.9261412243009204,-10.624399509875701,8.69825828557478,2.6446568473973957
371,2,0.011710773566318786,0.0161878336601161,0.02152571699050444,0.017724217352506146,0.03315270435981342,4.075,3.0209853956423824,0.432806347071053,3.204902343750291,7.203559027777778,3.9123327742081537,-20.05329033447455,0.6459211217863691,-2.977445994459302,-6.376687321811147,3.399241327351845,2.521959827752003
372,2,0.004211477767862457,0.008332636238770088,0.0165904677717865,0.008110496543522194,0.008640333933554662,1.321875,2.2679109299289535,0.6240625,0.8484277343759459,4.723958333333334,3.324765767579868,-12.980422743931666,0.9633789023373849,-5.153654785550401,-10.479355043419616,5.325700257869215,2.6657792976471058
373,2,0.04960964303303357,0.0765490177911361,0.0918850175343537,0.14829800048053152,0.16018131944006703,64.178125,3.2805116948002975,0.24587477469824448,60.58471679687227,74.12239583333334,4.569238617058988,-24.939825578158633,2.4159276198949233,-11.209944074724717,-13.909200300703631,2.699256225978914,3.7557210218207047
374,2,0.01979656045338346,0.017385243557059282,0.021695717004357674,0.011224040229379197,0.01850365436131473,9.100000000000001,3.1207099968064886,0.30489076067017234,4.444589843750691,9.419270833333334,4.048761995961766,-15.9421463261365,0.6617903750616795,-8.819691660557652,-11.946635677756134,3.1269440171984826,1.722656236332972
375,2,0.03490763741106359,0.028895255886023118,0.022977486158665378,0.011191893090047865,0.015410446450414315,12.040625,3.217695231562053,0.3094733933594228,7.60303710937751,8.64453125,3.875408233597987,-13.89313610901761,2.025526137538779,-7.661338123254325,-10.023045832542124,2.361707709287799,1.5723519269441686
376,2,0.037221654013686004,0.04746675527327808,0.04922950477901872,0.05638798128425881,0.05753337487260015,34.15625,3.2935082044357977,0.3193885475496275,24.965917968753274,27.667100694444443,4.475209809980678,-11.714511021085858,0.9349126020446196,-6.277317010692514,-15.0238453959347,8.746528385242186,1.5316615945408223
377,2,0.010070142107260635,0.017366699306198163,0.02543275277801729,0.024708453913077983,0.023093872472027394,7.95,3.0184577641303756,0.3692983135414631,5.335605468747417,9.381510416666668,3.7879149555034246,-20.40778585632385,0.9110537897798896,5.47638183930809,-1.404078776552808,6.880460615860898,3.35794308446145
378,2,0.03989910670894307,0.06098094484998717,0.05731392711257939,0.08455140632453084,0.07566632789937983,40.23125,3.2918307070072257,0.26119234208565556,30.129277343746253,30.98220486111111,4.1647007977170665,-13.303539274431326,1.111292645727061,-6.5148792474063555,-9.210271032715042,2.6953917853086864,1.6809325925724403
379,2,0.006476364571586946,0.009311692390674814,0.014888069621624617,0.007820547401093154,0.015173132978745087,2.78125,2.676200205562855,0.48841911764705886,1.3023242187491633,10.411024305555555,3.515307738284064,-16.62720525863263,2.439990566436069,-5.208363957007521,-8.389199270457624,3.1808353134501033,1.8246387270158697
380,2,0.011754621407456728,0.0175144923560929,0.01881566359097035,0.017263038079621592,0.01768272920200052,3.33125,3.0405225070749373,0.44900735294117655,3.2860546875044747,3.6015624999999996,3.604962955129134,-11.716356812096066,0.8931529369039772,-3.8833597953515664,-7.68811889361109,3.804759098259524,1.6529470633886194
381,2,0.01326086535674441,0.013218924296918778,0.041919423481168394,0.02991759639911966,0.05801609750210259,7.440625000000002,3.005822801067633,0.35940561177693536,4.619365234376346,17.81032986111111,4.169877119887319,-9.87237379151524,0.9705768023430049,-2.2466901329839573,-9.362517557427068,7.115827424443111,0.7739025978942191
382,2,0.008898754329212092,0.015369869713943466,0.028505017711676812,0.01248854255477512,0.018791447111682763,6.409375,3.1917445592703624,0.3600281658921365,4.032177734372453,6.772135416666666,4.071992216031452,-20.16306643499202,0.8982988779424945,0.3799615455798744,-9.074620065089348,9.454581610669223,1.8160136159534457
383,2,0.01343433823851771,0.029449723277327613,0.06373228829954193,0.04544682181507427,0.09296303370634638,19.196875,3.0388450096463657,0.35332603318498434,11.648779296872817,24.558159722222218,4.024093796425683,-17.45028992011895,1.7057935113720495,-7.776483736885368,-9.13425685988689,1.3577731230015218,1.4828244242617226
384,2,0.027732388631417033,0.03275953761804775,0.061459396261472385,0.06442579867782464,0.07908264815651724,24.43125,3.363842444492456,0.19203567657554987,17.87482421875302,37.79123263888889,4.582692185120593,-6.461941253469814,0.3662017148187802,-19.266522650005093,-31.046096281489753,11.77957363148466,10.119504779461515
385,2,0.004473931790881398,0.013037672116435561,0.02329303282334872,0.007925187752628984,0.022113341987757856,4.153125,2.628462646827202,0.4968085407239819,2.8815527343731446,8.911024305555555,3.604482014470764,-14.153611444874116,2.0933812101824616,-4.290862385767809,-8.550612282319378,4.259749896551568,3.548982641719143
386,2,0.056929767154862976,0.06372392080213624,0.06161680500871421,0.10904287727530297,0.10197245547505834,45.99375,3.3368722502001007,0.2529555135388616,38.20232421875244,63.8967013888889,4.485202839739693,-16.740734425381746,2.3973213125304254,-11.692489945718535,-13.550722067860207,1.858232122141672,2.5856757842206304
387,2,0.02725334992697334,0.041725308901001026,0.05009998592368002,0.053822225162983545,0.06599693989746665,28.6,3.3606991845318497,0.24276547194052236,16.17371093749989,33.42274305555555,4.517328128243868,-19.85797334337919,1.1141776194280844,-9.26191460863646,-13.897009576403448,4.635094967766989,3.3064333126666967
388,2,0.006531202300566135,0.010235494589253755,0.034846866018760074,0.015735581830628387,0.04444003671960762,2.221875,2.654770283497429,0.5135477941176472,1.419873046873363,23.98871527777777,3.8684891172702516,-15.852866129292753,1.0204086305610445,-0.31326978102640624,-6.150311511768592,5.837041730742186,1.8873739279132182
389,2,0.024166297850419134,0.023141687515043773,0.022889926701595193,0.027692543159228873,0.029272672478649023,8.471874999999999,3.0844174873292274,0.3974161749419102,5.241240234373436,10.565538194444441,4.0747893373875765,-16.93143526508154,1.1983056381164332,-5.72878470947515,-4.858225098514083,-0.8705596109610667,3.2572614535576503
390,2,0.017160037930215113,0.02111284719373529,0.0349824574364143,0.02147720438986842,0.027700067726377196,10.853125,3.172738382327792,0.3630315204082241,7.441083984372199,7.087673611111111,4.069501243566675,-4.3953496875130895,0.2326233530451682,-6.548793261146159,-11.418053468947136,4.869260207800977,3.013612117703288
391,2,0.027567723829222616,0.02957496900047189,0.033909019952682196,0.03434540143096343,0.03935659819486009,22.80625,3.302130197213488,0.27528454917388256,13.277929687499636,21.20746527777778,4.2927140411251035,-12.162467360450385,0.822586592271232,-5.275827516650054,-11.035136166927558,5.759308650277504,2.5844455543454576
392,2,0.031051070608973438,0.02415322279711055,0.02891803506924741,0.021102452142166966,0.018235154621261854,10.409375,3.304380976111353,0.30300667939073606,5.688818359373727,13.78125,4.091653837896054,-9.293017201010592,2.3104417657454976,1.2496117544274625,-7.339088557706134,8.588700312133597,1.3500978763540943
393,2,0.008225328053031507,0.009786147819493453,0.013449698475277801,0.006694714614110208,0.010091226695866746,2.528125,2.4666717480372804,0.540202205882353,1.1435058593760914,2.7899305555555554,3.071356484323812,-17.98411983851722,0.8900961306333396,-3.914184765977467,-10.572319430366946,6.658134664389479,2.412452894677311
394,2,0.038593834118168295,0.03853778394826682,0.033491003724033776,0.027721931991933863,0.021213692156803396,24.921875,3.4949964507653384,0.18672450357969506,15.540146484375327,16.530381944444443,4.253677722553652,-16.292099312830583,2.193253276883427,-8.096942098461994,-13.961202612697946,5.864260514235951,3.1383460042009688
395,2,0.009890994934198928,0.01982415176319031,0.022390929177631927,0.0264230847225887,0.029260391943253274,8.165624999999999,3.047020761892687,0.3977576424578756,4.306904296873654,8.024739583333332,3.761562139409461,-19.272863146166653,1.2280073884290084,-6.393360130960758,-12.344912420150052,5.951552289189294,3.2083876042961625
396,2,0.019750801232641994,0.03071609694778242,0.03616610982807052,0.01193133157186753,0.017819586631500225,10.84375,3.1895784743311126,0.34556452549834904,8.837304687499454,6.285590277777777,3.9935334223210637,-3.6507140192338348,0.6053125152569647,-1.98544657569893,-7.89165074378127,5.90620416808234,0.667132816767227
397,2,0.025030770982615063,0.030759265275481,0.027384423633625497,0.021577397064736215,0.025932839781967063,12.8125,3.11372315447806,0.35898047020643864,9.384746093750437,10.43142361111111,4.036550198099855,-17.686534134297993,0.6425309645500316,-4.806740296919628,-12.94599649378874,8.139256196869113,2.5051343640523522
398,2,0.030387527366955613,0.029514295839534042,0.040661262424079754,0.026935979684945002,0.04686790694379486,15.175,3.369363524288848,0.2613335124358712,10.402558593748836,14.287326388888886,4.336451304102105,-11.157042424008525,1.1517305761024792,-2.2371382006011515,-9.830232373819655,7.593094173218503,1.88462730324175
399,2,0.031856431332353136,0.02521976723655485,0.05388661359504807,0.035050412919232256,0.07109761528608241,22.456250000000004,3.4581730067980923,0.19279608535026305,11.484960937500546,39.907118055555564,4.474307274589324,-9.766350722073561,0.8304642190217215,-2.9817787573755368,-10.058211425668901,7.076432668293364,2.4491381384712
400,2,0.022657989357092186,0.021763572762552662,0.0249370571912082,0.030930576468324568,0.030766561549812905,6.403125,3.216017734133481,0.3569808227344992,4.985498046873545,8.812934027777777,4.10492703554439,-23.00019794739717,2.8751452817036234,3.6240904855169305,-9.165995834196764,12.790086319713694,3.716944524064641
401,2,0.01668375074001971,0.013360983154563869,0.023096139545008294,0.011276008964955947,0.014686611492686215,7.484374999999999,3.14093229636667,0.32066216980555223,4.232763671870089,6.947482638888888,3.8700745334469673,-23.02502684496243,2.377200061907669,-11.992986553967683,-15.940921765798251,3.9479352118305684,3.5052879613138317
402,2,0.021221645025034187,0.02395546145821348,0.028879875505209415,0.02030304002507333,0.018888327796435886,12.109375,3.0276106913980536,0.3113745343586272,6.394599609375291,11.49782986111111,4.049147327948512,-19.441260142607895,2.1314249294552488,-5.943083639700063,-11.888438544540904,5.9453549048408405,1.0423224219496394
403,2,0.022391396157228908,0.02266467430893274,0.01865943784841052,0.00990771940966879,0.01438063215789835,4.1968749999999995,2.9759438524495065,0.44422178824752356,4.256005859367178,6.650607638888888,3.897487684266763,-14.67530594107053,0.6404983420923418,-6.2003888464331425,-5.647115321938031,-0.5532735244951112,1.6234258853419419
404,2,0.010408932184114211,0.02603082357763947,0.047438769259429435,0.03343944745188874,0.06422286048931736,12.15625,3.2957166363543546,0.32519853017961076,10.778906249999636,15.99262152777778,4.427471023460036,-8.954234751108453,0.7678577094499832,-2.1587330113568868,-13.737077265473005,11.578344254116118,2.027622874210194
405,2,0.020728250725966364,0.023873516202984748,0.02467780829464997,0.014870966049773887,0.021977049620336263,9.384375,3.2025326369873044,0.3433852039256451,5.7644042968759095,10.635416666666666,4.026088351819743,-10.31474317379977,0.7211945719341325,1.8194670368000772,-3.2609842428296645,5.080451279629742,1.7971725240344623
406,2,0.008386070330252102,0.010254849534060664,0.012215072543617561,0.009697766234001738,0.014448737386150125,2.515625,2.2897063164852822,0.5144669117647059,1.1272949218728172,3.443576388888889,3.228811472991157,-19.231553341771694,1.0353860305911753,-5.490671682672286,-10.630670156018397,5.139998473346111,1.8860394586820959
407,2,0.014755193173034503,0.024219672116991598,0.03811271527768202,0.01803599036883258,0.05232922922731332,9.271875000000001,3.2225159889512307,0.34617589733398557,5.46831054687118,20.500868055555554,4.258874431119978,-21.911160120175666,2.0306020278713186,-13.600615810000818,-16.076853955359837,2.4762381453590194,2.9734042580277698
408,2,0.02864909546085359,0.03556679046568391,0.03423593359116714,0.031676502859384476,0.02474596452839965,19.01875,3.2783879568403553,0.24553885789834587,11.46007812499829,11.44704861111111,4.112995820326573,-13.595247697131974,1.4943923151718974,-0.6452964133900707,-6.965067615610792,6.319771202220721,3.3677230350689786
409,2,0.015044347263543608,0.02029804920907075,0.027089478697212756,0.02239832775918116,0.022603971764800612,8.343749999999998,3.23551249858673,0.315547862908157,6.072890625001492,12.291666666666664,4.217039910653311,-21.687564621364793,1.2733508008896581,-10.609785583230021,-11.23680767233816,0.627022089108138,3.549378360264836
410,2,0.012914712450243875,0.02740458750147421,0.04689088377232197,0.03508480190409424,0.06286673859425837,9.43125,3.120221409295811,0.38301988810077053,10.834121093750582,13.592447916666666,4.35141226064003,-12.529498026767078,0.7520777046728914,-8.476870676544905,-10.228218334145666,1.7513476576007605,2.8541449597205593
411,2,0.01741626958725773,0.015506184311843533,0.020527800557882087,0.01122457865798928,0.016348707772972388,5.753125000000001,2.8412850396432607,0.4515834276018099,3.3051074218774374,7.174479166666666,3.518607587934154,-18.096515603204498,0.8776461728840802,-0.02116370194177364,-7.10048511897736,7.079321417035587,2.3152728493099133
412,2,0.026825287668943376,0.030685685843153315,0.032708232526694206,0.02669401215667071,0.026548278151847324,8.15,3.2632253622656067,0.3743840039134157,9.565917968754547,8.09939236111111,4.1083638355349,-16.75316835329619,1.1639200035088726,-3.1524648040239356,-6.735053982047901,3.582589178023966,1.49409651191587
413,2,0.012743098859249222,0.018373854015805127,0.022211439655104012,0.014750422009329394,0.021042619256806925,6.581249999999999,2.9228112509689246,0.3486114253393665,3.2805468749947977,12.970052083333334,3.9605026909837617,-16.686990032265133,1.5033445208221445,-7.847525081832217,-12.690471172352474,4.8429460905202575,1.4379369012440248
414,2,0.006496650143991937,0.05410592890126578,0.06908134854214305,0.06765539189242677,0.10940458472118221,39.60625,2.9716963765296214,0.40319350154004624,24.809667968755093,59.287326388888886,4.131984160180272,-19.963155302375792,2.0677998264631734,-0.49948826360102316,-8.14549737390604,7.646009110305016,2.0586793554376874
415,2,0.002660147627274929,0.005128771139719143,0.012081391518735352,0.003224441878032097,0.00467868062852401,1.215625,1.9549942977141275,0.6471875,0.6326074218713984,1.9010416666666665,3.110897541829729,-19.93896007752943,0.789255339832913,-4.331266643474393,-11.365556801018016,7.034290157543623,2.1926284872717883
416,2,0.013002618465986493,0.02140576918028945,0.03124742288866574,0.01906922595660473,0.027574883879571067,13.984375,3.3563670146533493,0.293515973007275,7.610302734374272,12.263454861111109,4.121355636055121,-22.399988640623683,2.372754932591281,-1.5748824463740903,-12.02729880370498,10.45241635733089,4.170742060694706
417,2,0.006409408000437283,0.010348688215374621,0.02525269964997615,0.015483782397483251,0.02888120507279919,3.75,2.9288209182759957,0.4386368778280543,2.4735546874981083,3.50390625,3.7189682194638287,-16.96062713815691,1.5996329735661023,0.5166120832449934,-8.006819358102007,8.523431441347,2.437831553008164
418,2,0.011927140013639984,0.03014709614579981,0.09217963909081503,0.03610430419241179,0.141746837841056,38.015625,3.2827201267188557,0.3254597034285784,31.556591796873363,55.056857638888886,4.415159812867959,-25.298340878040577,1.2901594553680953,-4.99593573966213,-8.270476359446064,3.2745406197839344,2.7323013746971796
419,2,0.014739785924570868,0.01838588786747965,0.021394596728656467,0.009933506975290881,0.01686187429483282,5.99375,3.0274836504601312,0.35904128959276016,3.74906249999367,5.648871527777779,3.7530544442174802,-3.5945174706990763,0.37779949622227077,5.413964058176134,-1.6898995380322077,7.103863596208342,0.9264900562777229
420,2,0.025752295388250787,0.037709823015782046,0.0293385330835752,0.027629948536623358,0.02524099712734575,21.734375,3.419183477891594,0.2295688663726726,11.336669921875,15.371961805555554,4.189734662177125,-8.123140534914931,1.2694947403047512,2.1866204983530793,-4.288847098139726,6.4754675964928055,1.2025943323672017
421,2,0.025815737716219183,0.021525765879742156,0.0196463925247368,0.02674172101819431,0.019175734717326736,7.5718749999999995,3.148826754037429,0.34000141402714934,5.238818359374818,9.549479166666664,3.9504929674545823,-19.773213903740782,0.7834681975947054,-7.122795973146609,-8.850299760650529,1.7275037875039203,1.977445442051146
422,2,0.012967140180199076,0.015214200523845756,0.024243278053145814,0.012829728522416912,0.023425701483334414,3.5093750000000004,2.964667187221886,0.45568014705882354,2.886669921873363,6.559895833333332,3.9209272102971866,-12.615989201530525,0.827578710802579,-5.0265931406894,-10.354904466305726,5.328311325616326,1.940505948209069
423,2,0.018794385603722336,0.01816015306972349,0.022439692565881145,0.024906628334957444,0.0214586911423913,7.65,3.2003665520480538,0.3256030634707105,3.992949218745707,8.581163194444443,3.932954328313844,-13.254794667747982,1.108046342446632,-2.4001564924430454,-14.571212195599003,12.171055703155957,2.5164457366623756
424,2,0.010975132976717669,0.017860784757272728,0.023740182552363848,0.013856668564820748,0.01669367591567874,8.85,3.0699400808821036,0.3326618870001223,5.469843749996471,5.771701388888889,3.872523863865906,-15.303918752571272,2.526499257496413,-2.175305376571373,-10.02889688674658,7.853591510175207,1.8345894681811017
425,2,0.011793510247053166,0.008884220715663835,0.03513148263708996,0.008996797789111315,0.037936767315049184,5.4625,2.3372709089959445,0.5680260556899901,2.671777343752183,16.366319444444446,3.9429430953214406,-9.308053520962176,3.0540457010677193,1.2474814240131877,-5.077194971159614,6.324676395172801,0.7245045714227833
426,2,0.010123398955157823,0.01849319855609767,0.043188312705833065,0.004987031112332374,0.05162075016945809,9.924999999999999,3.144536931138237,0.32240138972644045,6.513183593746362,14.428819444444445,4.006343088304952,-17.149452600871367,0.5406805011751523,-11.209944074724717,-10.43222139899376,-0.7777226757309563,2.737813546466425
427,2,0.018333217379489015,0.02505311103022682,0.026821668393334375,0.03402178922972245,0.03549349005074166,12.496875,3.2225159889512307,0.28986618717133417,5.689833984371035,11.489149305555555,4.046971875100518,-10.103912201101833,0.2946185825232348,-7.922213370803334,-11.40204260793793,3.479829237134595,1.8382335426848817
428,2,0.01326141235534418,0.013108823571174747,0.027385369238560713,0.0210906695759843,0.03990333178033298,4.81875,2.8153615800512872,0.46843247829277235,3.5830859375000728,7.367621527777777,3.789766822748537,-16.268191243637897,0.833693292750358,-4.3688086581838945,-6.926761535275517,2.5579528770916227,2.6745487080007444
429,2,0.010186939233002457,0.018419768815082248,0.020471732453370355,0.01043453278030517,0.012470171396470052,5.112499999999999,2.841200345684646,0.5056579430108843,4.1066210937451615,5.190104166666666,3.829827467563092,-18.73593943261723,0.9848667552890487,-2.668525074617534,-5.258912438980872,2.5903873643633375,1.9703918377676122
430,2,0.007274254180968266,0.015262370276352117,0.017596251277903638,0.007744500286545299,0.012699362988611906,4.340625,2.815738260903634,0.48074815794301096,2.726943359373763,3.861545138888889,3.34234971924783,-9.593777442800958,2.2280645807939194,-5.620061950257295,-10.989254112710626,5.369192162453331,2.400316443229129
431,2,0.01609025626303503,0.016367500571198824,0.029043789394598,0.018028138388310782,0.0334911182252606,9.056249999999999,3.1678329309799995,0.33139096610958163,5.8227734374959255,7.7469618055555545,3.8888086709106044,-24.21492703364223,1.4768378358036014,-12.805199688592353,-18.365512333429677,5.560312644837325,5.295431829025095
432,2,0.030237214839942298,0.03747039936724663,0.037562309463672956,0.023540140238410806,0.028902912755410334,27.756249999999998,3.12548840721636,0.19689481187940794,13.818085937501564,19.07552083333333,4.3061422130145806,-12.740440959476137,1.6368809881977044,-7.928338822141868,-11.971000040542492,4.0426612184006245,3.2953375421910858
433,2,0.026097855573363082,0.03838471203978982,0.03534845118392648,0.035454748796530815,0.03888793317740623,20.7,3.3070356485612815,0.22751076208870735,14.614687500004038,17.74565972222222,4.323501522884536,-6.26763900782467,0.7729213373366756,-9.665897277602028,-16.944725830540364,7.278828552938336,2.9036567203487884
434,2,0.01785244042698237,0.01623915594193407,0.03142321694993856,0.01958275282340417,0.035214793084868586,5.762499999999999,3.150504251466,0.3666459276018099,5.384804687499127,12.233506944444441,4.260549471938939,-9.619628995117168,0.6127141962304852,-4.97628439725699,-11.266003967519012,6.289719570262022,3.481795015156901
435,2,0.016294759292732476,0.0397554303585043,0.04187395946438179,0.03274576101861472,0.04632566994316018,19.60625,3.1635854550601143,0.3448894108675736,19.71591796874418,14.905815972222221,4.032099852230174,-19.403876562824586,1.4454044789209444,-3.037429857434674,-4.5020147197143245,1.4645848622796507,2.740311959729215
436,2,0.01436965499300459,0.020544223958001626,0.023870087220793482,0.0289158749014273,0.024766969085241772,4.221875,2.9971584613106335,0.4409007352941176,5.5368652343759095,4.297743055555556,3.804188707420764,-16.818539561675053,1.6733374471643798,-8.29441103879087,-6.503170564925981,-1.7912404738648888,2.366993546831192
