system:index,cls,date,sensor,value,.geo
1_0_20230115T023041_20230115T023728_T50QRL,Broadleaf,2023-01-15,S2_NDMI,0.00722891566265055,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230115T023041_20230115T023728_T51QTF,Broadleaf,2023-01-15,S2_NDMI,0.017608409986859353,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230125T023001_20230125T023649_T50QRL,Broadleaf,2023-01-25,S2_NDMI,0.027231467473524975,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230125T023001_20230125T023649_T51QTF,Broadleaf,2023-01-25,S2_NDMI,0.03493013972055892,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230130T022939_20230130T023625_T50QRL,Broadleaf,2023-01-30,S2_NDMI,0.12236646094913811,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230130T022939_20230130T023625_T51QTF,Broadleaf,2023-01-30,S2_NDMI,0.14080338266384776,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230209T022839_20230209T024114_T50QRL,Broadleaf,2023-02-09,S2_NDMI,0.05297098111469367,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230209T022839_20230209T024114_T51QTF,Broadleaf,2023-02-09,S2_NDMI,0.05316689782709199,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230219T022739_20230219T023549_T50QRL,Broadleaf,2023-02-19,S2_NDMI,-0.00991033506370932,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230219T022739_20230219T023549_T51QTF,Broadleaf,2023-02-19,S2_NDMI,0.017503978176858406,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230224T022701_20230224T023934_T50QRL,Broadleaf,2023-02-24,S2_NDMI,-0.005635873560401854,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230224T022701_20230224T023934_T51QTF,Broadleaf,2023-02-24,S2_NDMI,0.012924844423169018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230301T022629_20230301T023903_T50QRL,Broadleaf,2023-03-01,S2_NDMI,0.039566847147022056,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230301T022629_20230301T023903_T51QTF,Broadleaf,2023-03-01,S2_NDMI,0.054247266610597124,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230306T022551_20230306T023822_T50QRL,Broadleaf,2023-03-06,S2_NDMI,6.876002750400979E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230306T022551_20230306T023822_T51QTF,Broadleaf,2023-03-06,S2_NDMI,0.018321646686270066,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230311T022539_20230311T023347_T50QRL,Broadleaf,2023-03-11,S2_NDMI,-0.006523157208088721,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230311T022539_20230311T023347_T51QTF,Broadleaf,2023-03-11,S2_NDMI,0.006754583467352817,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230321T022529_20230321T023806_T50QRL,Broadleaf,2023-03-21,S2_NDMI,-0.00977777777777781,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230405T022531_20230405T023803_T50QRL,Broadleaf,2023-04-05,S2_NDMI,-0.09401709401709403,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230405T022531_20230405T023803_T51QTF,Broadleaf,2023-04-05,S2_NDMI,-0.08376375477206378,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230410T022529_20230410T023805_T50QRL,Broadleaf,2023-04-10,S2_NDMI,-0.035217391304347874,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230410T022529_20230410T023805_T51QTF,Broadleaf,2023-04-10,S2_NDMI,-0.025048169556840052,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230415T022531_20230415T023435_T50QRL,Broadleaf,2023-04-15,S2_NDMI,-0.07871125611745519,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230415T022531_20230415T023435_T51QTF,Broadleaf,2023-04-15,S2_NDMI,-0.03669532396728877,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230430T022529_20230430T023801_T50QRL,Broadleaf,2023-04-30,S2_NDMI,-0.03928571428571431,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230430T022529_20230430T023801_T51QTF,Broadleaf,2023-04-30,S2_NDMI,-0.031218930204812017,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230520T022539_20230520T023805_T50QRL,Broadleaf,2023-05-20,S2_NDMI,0.010108864696734025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230520T022539_20230520T023805_T51QTF,Broadleaf,2023-05-20,S2_NDMI,0.016557566422795524,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230525T022531_20230525T023627_T50QRL,Broadleaf,2023-05-25,S2_NDMI,-0.00865979381443301,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230525T022531_20230525T023627_T51QTF,Broadleaf,2023-05-25,S2_NDMI,0.007602219026094121,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230530T022539_20230530T023804_T50QRL,Broadleaf,2023-05-30,S2_NDMI,0.04803827751196169,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230530T022539_20230530T023804_T51QTF,Broadleaf,2023-05-30,S2_NDMI,0.05328798185941044,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230604T022531_20230604T023804_T50QRL,Broadleaf,2023-06-04,S2_NDMI,0.05787965616045839,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230604T022531_20230604T023804_T51QTF,Broadleaf,2023-06-04,S2_NDMI,0.06284412378963355,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230619T022539_20230619T023805_T50QRL,Broadleaf,2023-06-19,S2_NDMI,0.0939226519337017,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230619T022539_20230619T023805_T51QTF,Broadleaf,2023-06-19,S2_NDMI,0.1175862781566439,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230624T022531_20230624T023804_T50QRL,Broadleaf,2023-06-24,S2_NDMI,0.07503578000408916,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230624T022531_20230624T023804_T51QTF,Broadleaf,2023-06-24,S2_NDMI,0.09804703068951777,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230704T022541_20230704T023805_T50QRL,Broadleaf,2023-07-04,S2_NDMI,0.0741294595171972,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230704T022541_20230704T023805_T51QTF,Broadleaf,2023-07-04,S2_NDMI,0.10301507537688447,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230709T022539_20230709T023805_T50QRL,Broadleaf,2023-07-09,S2_NDMI,0.13162206444565816,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230709T022539_20230709T023805_T51QTF,Broadleaf,2023-07-09,S2_NDMI,0.15330766538326918,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230714T022541_20230714T023722_T50QRL,Broadleaf,2023-07-14,S2_NDMI,0.11771461383864479,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230724T022541_20230724T023805_T50QRL,Broadleaf,2023-07-24,S2_NDMI,0.11135135135135138,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230724T022541_20230724T023805_T51QTF,Broadleaf,2023-07-24,S2_NDMI,0.1382216603455542,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230823T022541_20230823T023105_T50QRL,Broadleaf,2023-08-23,S2_NDMI,0.05838354456679823,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230823T022541_20230823T023105_T51QTF,Broadleaf,2023-08-23,S2_NDMI,0.06273369339426678,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230828T022539_20230828T023034_T50QRL,Broadleaf,2023-08-28,S2_NDMI,0.056621215622833364,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230828T022539_20230828T023034_T51QTF,Broadleaf,2023-08-28,S2_NDMI,0.06882217090069283,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230922T022531_20230922T023802_T50QRL,Broadleaf,2023-09-22,S2_NDMI,0.06878744061144391,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20230922T022531_20230922T023802_T51QTF,Broadleaf,2023-09-22,S2_NDMI,0.06963329213020189,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20231101T022831_20231101T024100_T50QRL,Broadleaf,2023-11-01,S2_NDMI,0.08478568064060293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20231101T022831_20231101T024100_T51QTF,Broadleaf,2023-11-01,S2_NDMI,0.11538461538461536,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20231106T022909_20231106T023554_T50QRL,Broadleaf,2023-11-06,S2_NDMI,0.07276402223345121,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20231106T022909_20231106T023554_T51QTF,Broadleaf,2023-11-06,S2_NDMI,0.08015640273704788,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20231116T022949_20231116T023640_T50QRL,Broadleaf,2023-11-16,S2_NDMI,0.09204602301150576,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20231116T022949_20231116T023640_T51QTF,Broadleaf,2023-11-16,S2_NDMI,0.0988103908715708,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20231121T023011_20231121T023934_T50QRL,Broadleaf,2023-11-21,S2_NDMI,0.08954851583936146,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20231121T023011_20231121T023934_T51QTF,Broadleaf,2023-11-21,S2_NDMI,0.09835271317829464,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20231126T023029_20231126T023716_T50QRL,Broadleaf,2023-11-26,S2_NDMI,0.11025641025641028,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20231126T023029_20231126T023716_T51QTF,Broadleaf,2023-11-26,S2_NDMI,0.11233150274588113,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20231206T023059_20231206T023056_T50QRL,Broadleaf,2023-12-06,S2_NDMI,0.12850752338348928,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20231206T023059_20231206T023056_T51QTF,Broadleaf,2023-12-06,S2_NDMI,0.15445277938065008,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20231211T023101_20231211T023104_T50QRL,Broadleaf,2023-12-11,S2_NDMI,0.01715550636413941,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20231211T023101_20231211T023104_T51QTF,Broadleaf,2023-12-11,S2_NDMI,0.01683867463335147,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20231216T023119_20231216T023115_T50QRL,Broadleaf,2023-12-16,S2_NDMI,0.06435643564356436,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20231216T023119_20231216T023115_T51QTF,Broadleaf,2023-12-16,S2_NDMI,0.05814905814905819,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20231231T023111_20231231T023111_T50QRL,Broadleaf,2023-12-31,S2_NDMI,0.06291591046581968,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20231231T023111_20231231T023111_T51QTF,Broadleaf,2023-12-31,S2_NDMI,0.07103186202864656,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240105T023109_20240105T023106_T50QRL,Broadleaf,2024-01-05,S2_NDMI,0.0952868852459016,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240105T023109_20240105T023106_T51QTF,Broadleaf,2024-01-05,S2_NDMI,0.09446419502285427,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240110T023051_20240110T023051_T50QRL,Broadleaf,2024-01-10,S2_NDMI,0.04358974358974355,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240110T023051_20240110T023051_T51QTF,Broadleaf,2024-01-10,S2_NDMI,0.050290624210260294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240115T023039_20240115T023731_T50QRL,Broadleaf,2024-01-15,S2_NDMI,0.06827956989247307,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240115T023039_20240115T023731_T51QTF,Broadleaf,2024-01-15,S2_NDMI,0.06099518459069025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240120T023021_20240120T023015_T50QRL,Broadleaf,2024-01-20,S2_NDMI,-0.007764390896921054,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240120T023021_20240120T023015_T51QTF,Broadleaf,2024-01-20,S2_NDMI,-0.008816457387122622,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240130T022931_20240130T022934_T50QRL,Broadleaf,2024-01-30,S2_NDMI,-0.014841351074718524,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240130T022931_20240130T022934_T51QTF,Broadleaf,2024-01-30,S2_NDMI,-0.015832482124616912,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240214T022819_20240214T024040_T50QRL,Broadleaf,2024-02-14,S2_NDMI,0.012916045702930975,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240214T022819_20240214T024040_T51QTF,Broadleaf,2024-02-14,S2_NDMI,0.00669476816265809,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240219T022741_20240219T024005_T50QRL,Broadleaf,2024-02-19,S2_NDMI,-0.035025017869907055,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240219T022741_20240219T024005_T51QTF,Broadleaf,2024-02-19,S2_NDMI,-0.0300023623907394,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240224T022709_20240224T023932_T50QRL,Broadleaf,2024-02-24,S2_NDMI,-0.017477562588568772,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240224T022709_20240224T023932_T51QTF,Broadleaf,2024-02-24,S2_NDMI,-0.022169811320754695,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240229T022631_20240229T023858_T50QRL,Broadleaf,2024-02-29,S2_NDMI,0.05464649583204691,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240229T022631_20240229T023858_T51QTF,Broadleaf,2024-02-29,S2_NDMI,0.06583268178264265,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240305T022549_20240305T023818_T50QRL,Broadleaf,2024-03-05,S2_NDMI,0.14944649446494465,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240305T022549_20240305T023818_T51QTF,Broadleaf,2024-03-05,S2_NDMI,0.1562323745064861,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240315T022529_20240315T023755_T50QRL,Broadleaf,2024-03-15,S2_NDMI,-0.06330935251798563,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240315T022529_20240315T023755_T51QTF,Broadleaf,2024-03-15,S2_NDMI,-0.06999273431823688,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240320T022531_20240320T023758_T50QRL,Broadleaf,2024-03-20,S2_NDMI,0.06103437198843555,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240320T022531_20240320T023758_T51QTF,Broadleaf,2024-03-20,S2_NDMI,0.04227257355427794,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240404T022529_20240404T023755_T50QRL,Broadleaf,2024-04-04,S2_NDMI,-0.03154231020230588,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240404T022529_20240404T023755_T51QTF,Broadleaf,2024-04-04,S2_NDMI,-0.03232900813723332,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240419T022531_20240419T023421_T50QRL,Broadleaf,2024-04-19,S2_NDMI,-0.014333746239603602,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240419T022531_20240419T023421_T51QTF,Broadleaf,2024-04-19,S2_NDMI,-0.01996370235934666,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240419T022531_20240419T024123_T50QRL,Broadleaf,2024-04-19,S2_NDMI,-0.005186721991701249,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240419T022531_20240419T024123_T51QTF,Broadleaf,2024-04-19,S2_NDMI,-0.01157201353035429,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240504T022529_20240504T023758_T50QRL,Broadleaf,2024-05-04,S2_NDMI,-0.04444950991565988,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240504T022529_20240504T023758_T51QTF,Broadleaf,2024-05-04,S2_NDMI,-0.03256445047489823,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240618T022551_20240618T023635_T50QRL,Broadleaf,2024-06-18,S2_NDMI,0.024335031126202594,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240618T022551_20240618T023635_T51QTF,Broadleaf,2024-06-18,S2_NDMI,0.03483217226092458,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240628T022551_20240628T024042_T50QRL,Broadleaf,2024-06-28,S2_NDMI,-0.03277990634312473,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240628T022551_20240628T024042_T51QTF,Broadleaf,2024-06-28,S2_NDMI,-0.01038795844816624,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240703T022539_20240703T023801_T50QRL,Broadleaf,2024-07-03,S2_NDMI,0.0212467896334345,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240703T022539_20240703T023801_T51QTF,Broadleaf,2024-07-03,S2_NDMI,0.03855922419764487,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240708T022551_20240708T023814_T50QRL,Broadleaf,2024-07-08,S2_NDMI,0.016017212526894534,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240708T022551_20240708T023814_T51QTF,Broadleaf,2024-07-08,S2_NDMI,0.03736991485335859,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240713T022529_20240713T023759_T50QRL,Broadleaf,2024-07-13,S2_NDMI,0.07817519811522805,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240718T022551_20240718T023811_T50QRL,Broadleaf,2024-07-18,S2_NDMI,-0.009713338071547074,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240718T022551_20240718T023811_T51QTF,Broadleaf,2024-07-18,S2_NDMI,0.003551977267345492,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240723T022539_20240723T023800_T50QRL,Broadleaf,2024-07-23,S2_NDMI,0.012913110089735148,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240723T022539_20240723T023800_T51QTF,Broadleaf,2024-07-23,S2_NDMI,0.03222977417233061,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240728T022531_20240728T023727_T50QRL,Broadleaf,2024-07-28,S2_NDMI,0.03247058823529413,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240728T022531_20240728T023727_T51QTF,Broadleaf,2024-07-28,S2_NDMI,0.06090461262875056,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240802T022529_20240802T023418_T50QRL,Broadleaf,2024-08-02,S2_NDMI,0.07934609250398723,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240802T022529_20240802T023418_T51QTF,Broadleaf,2024-08-02,S2_NDMI,0.11455345190284945,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240802T022529_20240802T024120_T50QRL,Broadleaf,2024-08-02,S2_NDMI,0.07373920032147877,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240802T022529_20240802T024120_T51QTF,Broadleaf,2024-08-02,S2_NDMI,0.10935695032730075,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240812T022539_20240812T023728_T50QRL,Broadleaf,2024-08-12,S2_NDMI,0.12164045391200481,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240812T022539_20240812T023728_T51QTF,Broadleaf,2024-08-12,S2_NDMI,0.16031411606971843,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240822T022529_20240822T023724_T50QRL,Broadleaf,2024-08-22,S2_NDMI,0.1163589523400601,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240822T022529_20240822T023724_T51QTF,Broadleaf,2024-08-22,S2_NDMI,0.15925925925925927,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240901T022539_20240901T023727_T50QRL,Broadleaf,2024-09-01,S2_NDMI,0.14634687985787248,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240901T022539_20240901T023727_T51QTF,Broadleaf,2024-09-01,S2_NDMI,0.19334456613310866,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240906T022531_20240906T023728_T50QRL,Broadleaf,2024-09-06,S2_NDMI,0.1547881951415379,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240906T022531_20240906T023728_T51QTF,Broadleaf,2024-09-06,S2_NDMI,0.20478723404255317,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240911T022529_20240911T023726_T50QRL,Broadleaf,2024-09-11,S2_NDMI,0.26866505306274435,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240911T022529_20240911T023726_T51QTF,Broadleaf,2024-09-11,S2_NDMI,0.3094611198876602,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240926T022531_20240926T023759_T50QRL,Broadleaf,2024-09-26,S2_NDMI,0.08302919708029194,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20240926T022531_20240926T023759_T51QTF,Broadleaf,2024-09-26,S2_NDMI,0.12397408207343409,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20241110T022829_20241110T024052_T50QRL,Broadleaf,2024-11-10,S2_NDMI,0.14616497829233,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20241110T022829_20241110T024052_T51QTF,Broadleaf,2024-11-10,S2_NDMI,0.19503245836861416,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20241130T022949_20241130T022952_T50QRL,Broadleaf,2024-11-30,S2_NDMI,0.07220312086749535,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20241130T022949_20241130T022952_T51QTF,Broadleaf,2024-11-30,S2_NDMI,0.10467479674796751,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20241205T023101_20241205T023059_T50QRL,Broadleaf,2024-12-05,S2_NDMI,0.142792691179788,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20241205T023101_20241205T023059_T51QTF,Broadleaf,2024-12-05,S2_NDMI,0.1990662139219015,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20241210T023019_20241210T023016_T50QRL,Broadleaf,2024-12-10,S2_NDMI,0.2302143008699342,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20241210T023019_20241210T023016_T51QTF,Broadleaf,2024-12-10,S2_NDMI,0.2705458908218356,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20241215T023121_20241215T023116_T50QRL,Broadleaf,2024-12-15,S2_NDMI,0.16174582798459564,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20241215T023121_20241215T023116_T51QTF,Broadleaf,2024-12-15,S2_NDMI,0.2113184828416616,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20241215T023141_20241215T023144_T50QRL,Broadleaf,2024-12-15,S2_NDMI,0.13675783855903942,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20241215T023141_20241215T023144_T51QTF,Broadleaf,2024-12-15,S2_NDMI,0.1619718309859155,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20241220T023029_20241220T023932_T50QRL,Broadleaf,2024-12-20,S2_NDMI,0.06386651323360183,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20241220T023029_20241220T023932_T51QTF,Broadleaf,2024-12-20,S2_NDMI,0.11045576407506706,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20241230T023019_20241230T023021_T50QRL,Broadleaf,2024-12-30,S2_NDMI,0.13119285562406974,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_20241230T023019_20241230T023021_T51QTF,Broadleaf,2024-12-30,S2_NDMI,0.16148940547212506,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20230105T023111_20230105T023756_T51QUG,Conifer,2023-01-05,S2_NDMI,0.407942238267148,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20230115T023041_20230115T023728_T51QUG,Conifer,2023-01-15,S2_NDMI,0.39241516966067863,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20230120T023019_20230120T023711_T51QUG,Conifer,2023-01-20,S2_NDMI,0.39853479853479845,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20230125T023001_20230125T023649_T51QUG,Conifer,2023-01-25,S2_NDMI,0.37453338863542096,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20230130T022939_20230130T023625_T51QUG,Conifer,2023-01-30,S2_NDMI,0.4184823441021788,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20230204T022911_20230204T023600_T51QUG,Conifer,2023-02-04,S2_NDMI,0.35751295336787564,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20230209T022839_20230209T023531_T51QUG,Conifer,2023-02-09,S2_NDMI,0.359621451104101,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20230219T022739_20230219T023549_T51QUG,Conifer,2023-02-19,S2_NDMI,0.3468958260259558,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20230224T022701_20230224T023934_T51QUG,Conifer,2023-02-24,S2_NDMI,0.3701250919793967,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20230301T022629_20230301T023903_T51QUG,Conifer,2023-03-01,S2_NDMI,0.38063614120936734,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20230306T022551_20230306T023822_T51QUG,Conifer,2023-03-06,S2_NDMI,0.36201239518775064,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20230311T022539_20230311T023347_T51QUG,Conifer,2023-03-11,S2_NDMI,0.3684577808792743,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20230316T022531_20230316T023801_T51QUG,Conifer,2023-03-16,S2_NDMI,0.29147982062780264,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20230410T022529_20230410T023805_T51QUG,Conifer,2023-04-10,S2_NDMI,0.3244444444444445,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20230505T022531_20230505T023758_T51QUG,Conifer,2023-05-05,S2_NDMI,0.25133354251647316,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20230510T022529_20230510T023806_T51QUG,Conifer,2023-05-10,S2_NDMI,0.27060198714202227,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20230619T022539_20230619T023805_T51QUG,Conifer,2023-06-19,S2_NDMI,0.1689528270324523,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20230624T022531_20230624T023804_T51QUG,Conifer,2023-06-24,S2_NDMI,0.2375348405078972,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20230629T022539_20230629T023805_T51QUG,Conifer,2023-06-29,S2_NDMI,0.23971559167089895,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20230714T022541_20230714T023722_T51QUG,Conifer,2023-07-14,S2_NDMI,0.17711700064641245,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20230724T022541_20230724T023805_T51QUG,Conifer,2023-07-24,S2_NDMI,0.261833829857663,"{""type"":""MultiPoint"",""coordinates"":[]}"
